Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
GARFIBRES.txt,3118.3,High & tight flag (HTF),07/14/2014,09/10/2014,Up,12/26/2014,187.25,201.45,"31,879",235,02/04/2015,233.78 or 25%,143.78 or -11%,Target (233.78) reached on 02/03/2015,59,Tall,
GATI.txt,120.6,High & tight flag (HTF),02/05/2009,04/15/2009,Up,05/20/2009,57.6,60,"41,858",73.8,06/05/2009,72.32 or 26%,38.12 or -16%,Target (72.32) reached on 06/05/2009,70,Tall,
GATI.txt,120.6,High & tight flag (HTF),12/20/2011,02/13/2012,Up,01/06/2014,49.7,50.3,"913,286",68.4,01/14/2014,62.95 or 27%,37.84 or -13%,Target (62.95) reached on 01/14/2014,56,Tall,
GATI.txt,120.6,High & tight flag (HTF),12/13/2013,01/06/2014,Up,01/10/2014,52.15,58.6,"1,066,060",68.4,01/14/2014,64.88 or 24%,40.33 or -15%,Target (64.88) reached on 01/14/2014,25,Tall,
GATI.txt,120.6,High & tight flag (HTF),07/18/2014,09/15/2014,Up,10/28/2014,199,207.3,"734,981",342,11/18/2014,247.5 or 24%,165 or -11%,Target (247.5) reached on 11/12/2014,60,Tall,
GATI.txt,120.6,High & tight flag (HTF),09/17/2014,11/18/2014,None yet,,342,0,"547,614",,,429.85 or 26%,113.02 or -6%,Open,63,Tall,
GATI.txt,120.6,High & tight flag (HTF),09/22/2020,11/17/2020,Up,12/31/2020,98.35,101.85,"1,258,170",106.6,12/31/2020,125.92 or 28%,78.08 or -11%,Target (125.92) reached on 05/19/2021,57,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),10/04/2019,10/11/2019,Up,12/18/2019,0.4,0.5,"300,117",0.7,12/26/2019,0.5 or 25%,0.24 or -31%,Target (0.5) reached on 12/19/2019,8,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),12/05/2019,12/26/2019,Up,12/16/2020,0.7,0.8,"583,202",0.8,12/17/2020,0.95 or 36%,0.49 or -18%,Target (0.95) reached on 01/11/2021,22,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),03/30/2020,05/07/2020,Up,05/26/2020,0.3,0.35,"126,813",0.45,06/24/2020,0.38 or 27%,0.25 or -17%,Target (0.38) reached on 06/19/2020,39,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),05/20/2020,06/30/2020,Up,12/09/2020,0.5,0.6,"333,040",0.8,12/17/2020,0.62 or 24%,0.35 or -22%,Target (0.62) reached on 12/14/2020,42,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),12/04/2020,12/17/2020,Up,01/07/2021,0.8,0.9,"690,382",0.95,01/11/2021,1.02 or 28%,0.62 or -17%,Stop (0.62) triggered on 01/27/2021,14,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),04/20/2021,06/03/2021,Up,07/19/2021,1.15,1.2,"551,698",1.25,07/20/2021,1.48 or 29%,1.03 or -10%,Stop (1.03) triggered on 08/09/2021,45,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),10/04/2021,10/25/2021,Up,12/24/2021,1.15,1.25,"234,405",1.25,12/27/2021,1.45 or 26%,0.94 or -10%,Stop (0.94) triggered on 02/14/2022,22,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),12/06/2021,12/27/2021,None yet,,1.25,0,"191,799",,,1.55 or 24%,0.61 or -19%,Open,22,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),02/22/2022,03/25/2022,None yet,,1.2,0,"191,799",,,1.5 or 25%,0.61 or -19%,Open,32,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),05/17/2022,06/22/2022,Up,08/24/2022,1.1,1.2,"414,885",1.25,08/26/2022,1.4 or 27%,0.96 or -9%,Stop (0.96) triggered on 09/02/2022,37,Tall,
GAYAHWS.txt,0.8,High & tight flag (HTF),07/29/2022,08/26/2022,None yet,,1.25,0,"191,799",,,1.58 or 26%,0.61 or -19%,Open,29,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),12/23/2011,02/16/2012,Up,05/21/2015,37.96,40.74,"202,908",95.4,08/19/2015,48.06 or 27%,31.64 or -10%,Target (48.06) reached on 06/26/2015,56,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),03/20/2014,05/26/2014,Up,06/02/2014,26.2,26.83,"502,906",37.34,06/12/2014,34.3 or 31%,20.64 or -13%,Target (34.3) reached on 06/10/2014,68,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),08/25/2015,10/15/2015,Up,10/29/2015,132.9,135.8,"671,866",153.31,12/01/2015,165.82 or 25%,118.12 or -8%,Stop (118.12) triggered on 01/18/2016,52,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),03/31/2020,05/11/2020,Up,06/12/2020,18.6,19.7,"346,935",19.7,06/15/2020,24.02 or 29%,16.48 or -7%,Stop (16.48) triggered on 06/17/2020,42,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),09/24/2020,11/24/2020,Up,12/11/2020,35.75,38.15,"866,594",48.65,01/08/2021,45.48 or 27%,27.88 or -12%,Target (45.48) reached on 01/07/2021,62,Tall,
GAYAPROJ.txt,6.05,High & tight flag (HTF),07/05/2021,08/30/2021,Up,09/09/2021,54.75,56.75,"4,192,528",60.7,09/15/2021,68.2 or 25%,45.09 or -14%,Stop (45.09) triggered on 10/19/2021,57,Tall,
GEECEE.txt,169.45,High & tight flag (HTF),05/07/2015,07/03/2015,Up,07/28/2015,90,93.2,"13,400",100,07/31/2015,111.88 or 24%,66.81 or -15%,Stop (66.81) triggered on 08/25/2015,58,Tall,
GEECEE.txt,169.45,High & tight flag (HTF),10/01/2015,12/03/2015,Up,12/07/2015,142,145,"33,181",147.7,12/17/2015,176.62 or 24%,113.8 or -13%,Stop (113.8) triggered on 01/13/2016,64,Tall,
GEECEE.txt,169.45,High & tight flag (HTF),04/01/2020,06/05/2020,Up,12/09/2020,81.8,82.65,"9,838",102.7,12/17/2020,101.22 or 24%,70.05 or -9%,Target (101.22) reached on 12/17/2020,66,Tall,
GEEKAYWIRE.txt,231.45,High & tight flag (HTF),03/24/2020,05/19/2020,Up,07/22/2020,85.8,88,"6,749",102,08/17/2020,113.15 or 32%,71.62 or -15%,Stop (71.62) triggered on 10/21/2020,57,Tall,
GEEKAYWIRE.txt,231.45,High & tight flag (HTF),12/26/2022,02/15/2023,Up,03/09/2023,146.85,153.65,"213,937",188.3,03/22/2023,187.32 or 28%,100.32 or -18%,Target (187.32) reached on 03/22/2023,52,Tall,
GENCON.txt,58.7,High & tight flag (HTF),12/23/2022,01/20/2023,None yet,,69.9,0,"214,772",,,89.92 or 29%,50.8 or -10%,Open,29,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),11/15/2006,01/23/2007,Up,06/29/2007,14.85,15.77,"6,682",21.67,07/20/2007,18.81 or 27%,12.97 or -6%,Target (18.81) reached on 07/06/2007,70,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),05/16/2007,07/09/2007,Up,07/12/2007,19.4,20.65,"16,073",21.67,07/20/2007,24.22 or 25%,16.84 or -6%,Stop (16.84) triggered on 08/01/2007,55,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),03/28/2008,04/28/2008,Up,05/13/2008,39.85,42.2,"11,059",65.57,05/28/2008,52.62 or 32%,33.76 or -7%,Target (52.62) reached on 05/22/2008,32,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),04/30/2008,05/28/2008,Up,08/18/2008,65.57,69.7,"10,870",71.4,08/19/2008,82.08 or 25%,56.56 or -8%,Stop (56.56) triggered on 09/02/2008,29,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),07/20/2009,09/16/2009,Up,10/08/2009,60.75,66.75,"15,049",93.8,10/21/2009,75.24 or 24%,54.58 or -8%,Target (75.24) reached on 10/15/2009,59,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),08/25/2015,10/12/2015,Up,12/22/2015,90.5,95.1,"15,670",98.7,12/23/2015,114.25 or 26%,61.97 or -15%,Stop (61.97) triggered on 01/18/2016,49,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),08/17/2016,10/05/2016,Up,11/07/2016,109,134,"33,602",137,11/08/2016,135.88 or 25%,79.97 or -15%,Target (135.88) reached on 11/08/2016,50,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),05/23/2017,07/18/2017,Up,09/07/2017,279.5,283.85,"213,742",391.2,10/11/2017,347.88 or 24%,230.99 or -11%,Target (347.88) reached on 10/05/2017,57,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),08/03/2020,08/27/2020,Up,09/18/2020,60.7,60.7,"39,731",64,09/28/2020,77.3 or 27%,46.24 or -15%,Stop (46.24) triggered on 10/14/2020,25,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),11/24/2020,01/08/2021,Up,03/02/2021,86.35,87,"25,220",136,03/17/2021,108.5 or 26%,68.08 or -12%,Target (108.5) reached on 03/09/2021,46,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),01/27/2021,03/17/2021,Up,06/29/2021,136,136,"30,972",188.7,07/16/2021,173.5 or 28%,100.11 or -13%,Target (173.5) reached on 07/15/2021,50,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),06/01/2021,07/16/2021,Up,09/29/2021,188.7,207.6,"47,480",313.9,10/13/2021,235.62 or 25%,158.78 or -7%,Target (235.62) reached on 10/05/2021,46,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),08/23/2021,10/13/2021,Up,11/26/2021,313.9,335.4,"114,557",386.8,12/16/2021,408.45 or 30%,262.83 or -11%,Target (408.45) reached on 01/18/2022,52,Tall,
GENESYS.txt,318.8,High & tight flag (HTF),01/05/2022,03/04/2022,Up,03/17/2022,569,569,"104,873",659.9,04/05/2022,715.8 or 26%,436.52 or -14%,Stop (436.52) triggered on 05/24/2022,59,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),06/16/2015,07/03/2015,Up,07/07/2015,4,4.5,"56,738",6,07/16/2015,5.18 or 30%,3 or -18%,Target (5.18) reached on 07/13/2015,18,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),09/30/2016,10/18/2016,Up,10/10/2017,7.55,8.85,"288,964",9.25,10/11/2017,9.45 or 25%,5.66 or -8%,Target (9.45) reached on 10/18/2017,19,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),08/11/2017,10/23/2017,Up,10/30/2017,10.75,11.7,"636,575",12.25,11/01/2017,13.68 or 27%,8.6 or -13%,Target (13.68) reached on 01/09/2018,74,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),10/19/2020,12/22/2020,Up,05/21/2021,8.9,9.35,"396,818",14.7,07/08/2021,11.15 or 25%,7.26 or -11%,Target (11.15) reached on 06/23/2021,65,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),05/14/2021,07/08/2021,Up,02/03/2022,14.7,14.95,"470,052",16.5,02/11/2022,18.25 or 24%,10.44 or -15%,Target (18.25) reached on 04/04/2022,56,Tall,
GENUSPAPER.txt,14.8,High & tight flag (HTF),03/07/2022,04/05/2022,Up,04/19/2022,21.4,23,"985,299",26.55,04/26/2022,26.48 or 24%,15.6 or -15%,Target (26.48) reached on 04/26/2022,30,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),03/12/2009,04/13/2009,Up,05/06/2009,12.3,12.3,"521,114",28.3,06/05/2009,15.34 or 25%,8.26 or -22%,Target (15.34) reached on 05/20/2009,33,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),04/28/2009,05/26/2009,Up,05/28/2009,20.37,22.19,"654,485",28.3,06/05/2009,25.99 or 28%,18.23 or -9%,Target (25.99) reached on 06/04/2009,29,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),12/30/2011,02/10/2012,Up,11/05/2013,14.35,16.7,"59,741",17.8,11/05/2013,17.77 or 24%,10.17 or -12%,Target (17.77) reached on 11/05/2013,43,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),09/23/2013,11/05/2013,Up,12/19/2013,17.8,18,"134,882",19.65,12/30/2013,22.38 or 26%,14.33 or -12%,Stop (14.33) triggered on 01/15/2014,44,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),03/31/2014,05/29/2014,Up,06/06/2014,21.35,22.8,"96,172",32.35,07/03/2014,26.9 or 26%,18.98 or -9%,Target (26.9) reached on 06/27/2014,60,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),11/17/2015,01/12/2016,Up,10/09/2017,62.45,64.3,"1,069,945",86.1,01/15/2018,77.68 or 24%,49.98 or -11%,Target (77.68) reached on 12/20/2017,57,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),05/12/2020,07/07/2020,Up,09/10/2020,27.9,28.6,"405,862",38.45,12/16/2020,34.88 or 25%,21.66 or -12%,Target (34.88) reached on 12/07/2020,57,Tall,
GENUSPOWER.txt,107.9,High & tight flag (HTF),03/07/2022,04/21/2022,None yet,,112.5,0,"606,655",,,139.75 or 24%,94.63 or -8%,Open,46,Tall,
GEOJITFSL.txt,45.2,High & tight flag (HTF),05/26/2020,06/30/2020,Up,07/07/2020,39,39.95,"609,560",43.35,07/10/2020,49.48 or 27%,32 or -14%,Target (49.48) reached on 12/04/2020,36,Tall,
GEPIL.txt,157.25,High & tight flag (HTF),11/04/2020,11/24/2020,Up,06/21/2021,351,363.8,"284,073",372,06/22/2021,437.95 or 25%,286.37 or -11%,Stop (286.37) triggered on 08/12/2021,21,Tall,
GESHIP.txt,721.65,High & tight flag (HTF),03/12/2009,05/19/2009,Up,05/29/2009,279.9,290,"732,445",316.45,06/03/2009,348.6 or 25%,220.38 or -16%,Stop (220.38) triggered on 07/08/2009,69,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),03/06/1998,04/17/1998,Up,04/22/1998,0.83,0.93,"566,250",0.93,04/23/1998,1.06 or 28%,0.79 or -5%,Stop (0.79) triggered on 04/28/1998,43,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),12/30/1999,01/20/2000,Up,01/24/2000,1.63,1.72,"1,802,249",2.16,02/03/2000,2.04 or 25%,1.27 or -12%,Target (2.04) reached on 02/03/2000,22,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),05/21/2002,07/11/2002,Up,09/01/2003,1.08,1.15,"504,236",1.2,09/05/2003,1.36 or 26%,0.95 or -10%,Stop (0.95) triggered on 09/05/2003,52,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),09/28/2004,11/19/2004,Up,02/07/2005,3.76,3.84,"877,048",4.67,02/10/2005,4.72 or 26%,3 or -8%,Target (4.72) reached on 03/01/2005,53,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),01/28/2005,03/14/2005,Up,04/19/2005,6.54,6.66,"1,103,660",24.54,08/18/2005,8.28 or 27%,5.24 or -11%,Target (8.28) reached on 04/25/2005,46,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),03/29/2005,05/18/2005,Up,07/08/2005,12.06,14.23,"1,564,699",24.54,08/18/2005,15.51 or 29%,10.06 or -12%,Target (15.51) reached on 07/13/2005,51,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),06/24/2005,08/08/2005,Up,08/11/2005,20.4,22.17,"1,629,640",24.54,08/18/2005,25.62 or 26%,17.46 or -9%,Target (25.62) reached on 02/15/2006,46,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),03/22/2006,05/02/2006,Up,11/01/2006,41.39,41.4,"706,405",46.32,01/31/2007,51.58 or 25%,35.9 or -8%,Stop (35.9) triggered on 12/26/2006,42,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),02/24/2009,04/08/2009,Up,05/19/2009,11.29,12.72,"451,829",19.9,06/01/2009,13.98 or 24%,8.88 or -15%,Target (13.98) reached on 05/20/2009,44,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),04/27/2009,05/27/2009,Up,05/29/2009,18.83,19.56,"502,900",19.9,06/01/2009,23.74 or 26%,15.32 or -11%,Stop (15.32) triggered on 06/18/2009,31,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),08/28/2019,09/26/2019,Up,01/15/2020,96.1,100.5,"121,452",163.5,02/10/2020,124.18 or 29%,79.44 or -10%,Target (124.18) reached on 01/27/2020,30,Tall,
GFLLIMITED.txt,58.7,High & tight flag (HTF),11/25/2019,01/30/2020,Up,02/06/2020,146.25,155.75,"119,231",163.5,02/10/2020,189.88 or 30%,123.46 or -9%,Stop (123.46) triggered on 03/04/2020,67,Tall,
GFSTEELS.txt,6.3,High & tight flag (HTF),04/09/2020,05/15/2020,Up,06/23/2020,2.7,2.85,"3,903",3.8,07/03/2020,3.45 or 28%,2.55 or -4%,Target (3.45) reached on 07/01/2020,37,Tall,
GFSTEELS.txt,6.3,High & tight flag (HTF),06/03/2020,07/03/2020,Up,07/27/2021,3.8,4.05,"2,752",4.25,07/29/2021,4.85 or 28%,3.69 or -2%,Stop (3.69) triggered on 08/04/2021,31,Tall,
GFSTEELS.txt,6.3,High & tight flag (HTF),05/17/2021,07/29/2021,Up,10/20/2021,4.25,4.25,"2,081",4.45,10/20/2021,5.42 or 28%,4.21 or -1%,Stop (4.21) triggered on 10/20/2021,74,Tall,
GFSTEELS.txt,6.3,High & tight flag (HTF),09/14/2021,10/20/2021,Up,12/16/2021,4.45,4.45,"2,404",5.65,01/11/2022,5.78 or 30%,3.66 or -9%,Stop (3.66) triggered on 02/01/2022,37,Tall,
GFSTEELS.txt,6.3,High & tight flag (HTF),11/10/2021,12/27/2021,Up,02/13/2023,5.45,5.5,"5,282",,,6.85 or 26%,5.25 or 0%,Open,48,Tall,
GHCL.txt,488.85,High & tight flag (HTF),06/17/2005,08/18/2005,Up,08/25/2005,100.75,101.05,"3,260,528",127.3,09/19/2005,129.75 or 29%,83.29 or -12%,Stop (83.29) triggered on 10/20/2005,63,Tall,
GHCL.txt,488.85,High & tight flag (HTF),06/10/2008,08/05/2008,Up,08/25/2008,86.3,87.3,"2,087,404",95,08/25/2008,107.38 or 24%,71.54 or -13%,Stop (71.54) triggered on 09/15/2008,57,Tall,
GHCL.txt,488.85,High & tight flag (HTF),07/14/2014,08/28/2014,Up,09/02/2014,93,94.1,"924,104",107.4,09/15/2014,115.25 or 24%,82.36 or -9%,Stop (82.36) triggered on 10/20/2014,46,Tall,
GHCL.txt,488.85,High & tight flag (HTF),06/12/2015,08/11/2015,Up,10/30/2015,141.7,146,"1,132,910",151.95,12/02/2015,179.2 or 26%,128.46 or -8%,Stop (128.46) triggered on 12/11/2015,61,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),04/28/2003,06/23/2003,Up,07/07/2003,22.9,23.9,"153,994",26,07/25/2003,28.65 or 25%,17.36 or -17%,Stop (17.36) triggered on 09/25/2003,57,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),09/25/2003,10/13/2003,Up,10/15/2003,32.45,33.3,"210,679",39.5,10/16/2003,40.45 or 25%,25.54 or -13%,Target (40.45) reached on 12/09/2003,19,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),10/16/2007,12/04/2007,Up,12/07/2007,84.9,86.75,"321,073",90,12/10/2007,105.52 or 24%,63.66 or -16%,Target (105.52) reached on 01/01/2008,50,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),03/02/2009,04/23/2009,Up,05/18/2009,53.9,63,"34,741",98,06/01/2009,66.85 or 24%,44.22 or -13%,Target (66.85) reached on 05/21/2009,53,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),04/28/2009,06/01/2009,Up,10/14/2009,98,100.7,"655,621",103.2,10/14/2009,124.5 or 27%,85.15 or -11%,Stop (85.15) triggered on 10/29/2009,35,Tall,
GICHSGFIN.txt,176.1,High & tight flag (HTF),03/03/2017,05/04/2017,Up,06/13/2017,592.5,598,"382,697",623.4,06/20/2017,741.45 or 25%,536.83 or -7%,Stop (536.83) triggered on 07/24/2017,63,Tall,
GICRE.txt,182.85,High & tight flag (HTF),08/23/2019,10/31/2019,None yet,,334.05,0,"1,315,946",,,423.08 or 27%,168.04 or -7%,Open,70,Tall,
GILLANDERS.txt,67.55,High & tight flag (HTF),10/20/2020,12/18/2020,Up,07/05/2021,51.1,55.9,"13,747",64.3,07/16/2021,63.62 or 25%,40.56 or -15%,Target (63.62) reached on 07/12/2021,60,Tall,
GILLETTE.txt,4575.85,High & tight flag (HTF),10/23/2007,12/20/2007,Up,04/27/2010,1548.4,1548.4,"4,389",2020,08/06/2010,1922.6 or 24%,1394.82 or -6%,Target (1922.6) reached on 08/04/2010,59,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/06/1997,01/07/1998,Up,04/17/1998,11.35,11.5,"8,825",11.5,04/17/1998,14.25 or 26%,9.63 or -12%,Stop (9.63) triggered on 04/24/1998,63,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),02/15/1999,02/22/1999,Up,02/24/1999,5.4,5.5,"1,597",5.75,02/24/1999,6.82 or 26%,3.88 or -14%,Stop (3.88) triggered on 03/03/1999,8,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),06/08/1999,07/07/1999,Up,07/12/1999,5.7,6.5,"2,028",6.5,07/13/1999,7.05 or 24%,4.61 or -13%,Target (7.05) reached on 08/02/1999,30,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),07/23/1999,08/04/1999,Up,03/07/2000,11.4,15.2,"12,945",19.5,03/09/2000,14.62 or 28%,6.95 or -27%,Target (14.62) reached on 03/08/2000,13,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),02/16/2000,03/10/2000,Up,12/23/2004,20.3,21.3,"55,417",32.45,01/04/2005,27.4 or 35%,15.67 or -15%,Target (27.4) reached on 01/03/2005,24,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),05/30/2000,06/20/2000,Up,06/17/2002,9,9.6,"5,240",10.65,07/08/2002,11.25 or 25%,5.37 or -22%,Stop (5.37) triggered on 08/16/2002,22,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),07/05/2001,07/18/2001,Up,07/20/2001,4.95,4.95,"1,048",5,07/20/2001,6.28 or 27%,3.04 or -13%,Stop (3.04) triggered on 07/24/2001,14,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),08/03/2001,08/08/2001,Up,09/10/2001,3.35,3.35,925,5,09/10/2001,4.28 or 28%,1.28 or -40%,Target (4.28) reached on 09/10/2001,6,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),08/27/2001,09/10/2001,Up,06/10/2002,5,6.45,"2,719",6.45,06/11/2002,6.58 or 32%,3.83 or -22%,Target (6.58) reached on 06/13/2002,15,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),09/17/2001,10/01/2001,Up,11/28/2001,3.5,3.5,937,4,12/07/2001,4.5 or 29%,2.66 or -13%,Target (4.5) reached on 04/15/2002,15,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/05/2001,11/07/2001,Up,11/21/2001,2.95,2.95,637,4,12/07/2001,3.68 or 25%,2.26 or -11%,Target (3.68) reached on 11/27/2001,3,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),04/08/2002,06/06/2002,Up,06/12/2002,5.45,6.1,"3,752",10.65,07/08/2002,6.78 or 24%,3.75 or -25%,Target (6.78) reached on 06/13/2002,60,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),06/10/2002,06/18/2002,Up,07/08/2002,9.75,10.1,"8,568",10.65,07/08/2002,12.3 or 26%,7.06 or -19%,Stop (7.06) triggered on 07/22/2002,9,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),09/20/2002,11/26/2002,Up,05/13/2003,8.75,9.85,"6,442",10.5,05/15/2003,10.88 or 24%,6.36 or -15%,Target (10.88) reached on 07/08/2003,68,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),03/12/2003,04/16/2003,Up,05/12/2003,8.05,9.2,"4,918",10.5,05/15/2003,10.18 or 26%,5.75 or -16%,Target (10.18) reached on 05/15/2003,36,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/06/2003,12/10/2003,Up,12/26/2003,14.25,15.8,"16,228",16.9,12/29/2003,17.8 or 25%,10.8 or -16%,Stop (10.8) triggered on 01/23/2004,35,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/01/2004,11/29/2004,Up,12/27/2004,21.1,22.5,"60,747",32.45,01/04/2005,26.4 or 25%,17.21 or -14%,Target (26.4) reached on 01/03/2005,29,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),12/08/2004,01/04/2005,Up,08/09/2005,32.45,34.5,"109,308",54.8,09/02/2005,40.65 or 25%,24.14 or -13%,Target (40.65) reached on 08/10/2005,28,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),06/28/2005,08/12/2005,Up,08/30/2005,47.65,49.2,"260,963",54.8,09/02/2005,59.52 or 25%,35.24 or -15%,Stop (35.24) triggered on 10/14/2005,46,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/08/2007,01/04/2008,Up,07/02/2015,21.5,23.25,"141,478",39.5,07/17/2015,27.05 or 26%,14.62 or -16%,Target (27.05) reached on 07/06/2015,58,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/21/2008,12/16/2008,Up,05/22/2009,6.1,6.5,"8,894",9.95,06/05/2009,7.65 or 25%,4.61 or -14%,Target (7.65) reached on 05/29/2009,26,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/19/2009,01/12/2010,Up,07/07/2010,15.3,16.8,"137,213",17.65,07/07/2010,19.58 or 28%,12.68 or -13%,Stop (12.68) triggered on 01/28/2011,55,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),05/21/2010,07/07/2010,Up,11/09/2010,17.65,18.5,"84,859",19.35,11/09/2010,22.05 or 25%,13.7 or -10%,Stop (13.7) triggered on 11/26/2010,48,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),05/07/2015,07/07/2015,Up,07/14/2015,31.35,33.45,"242,959",39.5,07/17/2015,40.52 or 29%,24.4 or -15%,Stop (24.4) triggered on 08/27/2015,62,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),05/20/2020,06/29/2020,Up,11/23/2020,16.65,17.7,"58,402",24.75,01/11/2021,22 or 32%,12.66 or -10%,Target (22) reached on 12/11/2020,41,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),10/20/2020,12/11/2020,Up,12/17/2020,22.05,23.25,"93,137",24.75,01/11/2021,27.52 or 25%,18.36 or -11%,Stop (18.36) triggered on 01/22/2021,53,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),04/28/2021,06/28/2021,Up,07/19/2021,38.4,40.8,"403,823",42.3,07/23/2021,47.9 or 25%,31.9 or -13%,Stop (31.9) triggered on 08/10/2021,62,Tall,
GINNIFILA.txt,26.3,High & tight flag (HTF),11/29/2021,01/10/2022,Up,01/17/2022,58.3,62.4,"549,348",63.7,01/17/2022,72.22 or 24%,42.29 or -17%,Stop (42.29) triggered on 02/22/2022,43,Tall,
GIPCL.txt,98.15,High & tight flag (HTF),06/03/1999,07/15/1999,Up,08/20/1999,47.5,51,"115,738",56,08/25/1999,60.3 or 27%,41.88 or -9%,Stop (41.88) triggered on 09/02/1999,43,Tall,
